Age,Gender,Education Level,Job Title,Years of Experience,Monthly Salary
29,Female,Bachelor's Degree,Digital Marketing Specialist,4,6500000
33,Male,Bachelor's Degree,Marketing Manager,9,13000000
24,Female,High School,Sales Associate,0,2500000
30,Male,Master's Degree,Financial Analyst,6,10000000
26,Female,Bachelor's Degree,Social Media Manager,3,5500000
32,Male,PhD,Research Scientist,10,15000000
22,Female,High School,Receptionist,0,2500000
37,Male,Bachelor's Degree,Product Manager,13,16000000
38,Female,Master's Degree,Marketing Manager,14,17000000
27,Male,Bachelor's Degree,Junior Software Engineer,1,5500000
31,Female,Bachelor's Degree,Marketing Coordinator,4,6500000
29,Male,Bachelor's Degree,Product Designer,3,6000000
34,Female,PhD,Research Director,11,16000000
26,Male,Bachelor's Degree,Marketing Analyst,2,5000000
31,Female,Master's Degree,Financial Manager,8,12000000
27,Male,Bachelor's Degree,Junior Software Engineer,1,5500000
31,Female,Bachelor's Degree,Marketing Coordinator,4,6500000
29,Male,Bachelor's Degree,Product Designer,3,6000000
34,Female,PhD,Research Director,11,16000000
26,Male,Bachelor's Degree,Marketing Analyst,2,5000000
31,Female,Master's Degree,Financial Manager,8,12000000
27,Male,Bachelor's Degree,Software Engineer,3,8500000
35,Female,Master's Degree,Marketing Director,11,16000000
24,Male,Bachelor's Degree,Financial Analyst,1,5500000
28,Female,PhD,Data Scientist,5,10000000
32,Male,Bachelor's Degree,Project Manager,8,12000000
26,Female,Bachelor's Degree,Graphic Designer,2,5000000
41,Male,Master's Degree,Senior Software Engineer,19,18500000
29,Female,Bachelor's Degree,Digital Marketing Specialist,4,6500000
33,Male,Bachelor's Degree,Marketing Manager,9,13000000
24,Female,High School,Sales Associate,0,2500000
30,Male,Master's Degree,Financial Analyst,6,10000000
26,Female,Bachelor's Degree,Social Media Manager,3,5500000
32,Male,PhD,Research Scientist,10,15000000
22,Female,High School,Receptionist,0,2500000
37,Male,Bachelor's Degree,Product Manager,13,16000000
38,Female,Master's Degree,Marketing Manager,14,17000000
27,Male,Bachelor's Degree,Junior Software Engineer,1,5500000
31,Female,Bachelor's Degree,Marketing Coordinator,4,6500000
29,Male,Bachelor's Degree,Product Designer,3,6000000
34,Female,PhD,Research Director,11,16000000
26,Male,Bachelor's Degree,Marketing Analyst,2,5000000
31,Female,Master's Degree,Financial Manager,8,12000000
27,Male,Bachelor's Degree,Junior Software Engineer,1,5500000
31,Female,Bachelor's Degree,Marketing Coordinator,4,6500000
29,Male,Bachelor's Degree,Product Designer,3,6000000
34,Female,PhD,Research Director,11,16000000
26,Male,Bachelor's Degree,Marketing Analyst,2,5000000
31,Female,Master's Degree,Financial Manager,8,12000000
27,Male,Bachelor's Degree,Software Engineer,3,8500000
35,Female,Master's Degree,Marketing Director,11,16000000
24,Male,Bachelor's Degree,Financial Analyst,1,5500000
28,Female,PhD,Data Scientist,5,10000000
32,Male,Bachelor's Degree,Project Manager,8,12000000
26,Female,Bachelor's Degree,Graphic Designer,2,5000000
41,Male,Master's Degree,Senior Software Engineer,19,18500000
29,Female,Bachelor's Degree,Digital Marketing Specialist,4,6500000
33,Male,Bachelor's Degree,Marketing Manager,9,13000000
24,Female,High School,Sales Associate,0,2500000
30,Male,Master's Degree,Financial Analyst,6,10000000
26,Female,Bachelor's Degree,Social Media Manager,3,5500000
32,Male,PhD,Research Scientist,10,15000000
22,Female,High School,Receptionist,0,2500000
37,Male,Bachelor's Degree,Product Manager,13,16000000
38,Female,Master's Degree,Marketing Manager,14,17000000
27,Male,Bachelor's Degree,Junior Software Engineer,1,5500000
31,Female,Bachelor's Degree,Marketing Coordinator,4,6500000
29,Male,Bachelor's Degree,Product Designer,3,6000000
34,Female,PhD,Research Director,11,16000000
26,Male,Bachelor's Degree,Marketing Analyst,2,5000000
31,Female,Master's Degree,Financial Manager,8,12000000
27,Male,Bachelor's Degree,Junior Software Engineer,1,5500000
31,Female,Bachelor's Degree,Marketing Coordinator,4,6500000
29,Male,Bachelor's Degree,Product Designer,3,6000000
34,Female,PhD,Research Director,11,16000000
26,Male,Bachelor's Degree,Marketing Analyst,2,5000000
31,Female,Master's Degree,Financial Manager,8,12000000
27,Male,Bachelor's Degree,Software Engineer,3,8500000
35,Female,Master's Degree,Marketing Director,11,16000000
24,Male,Bachelor's Degree,Financial Analyst,1,5500000
28,Female,PhD,Data Scientist,5,10000000
32,Male,Bachelor's Degree,Project Manager,8,12000000
26,Female,Bachelor's Degree,Graphic Designer,2,5000000
41,Male,Master's Degree,Senior Software Engineer,19,18500000
29,Female,Bachelor's Degree,Digital Marketing Specialist,4,6500000
33,Male,Bachelor's Degree,Marketing Manager,9,13000000
24,Female,High School,Sales Associate,0,2500000
30,Male,Master's Degree,Financial Analyst,6,10000000
26,Female,Bachelor's Degree,Social Media Manager,3,5500000
32,Male,PhD,Research Scientist,10,15000000
22,Female,High School,Receptionist,0,2500000
37,Male,Bachelor's Degree,Product Manager,13,16000000
38,Female,Master's Degree,Marketing Manager,14,17000000
27,Male,Bachelor's Degree,Junior Software Engineer,1,5500000
31,Female,Bachelor's Degree,Marketing Coordinator,4,6500000
29,Male,Bachelor's Degree,Product Designer,3,6000000
34,Female,PhD,Research Director,11,16000000
26,Male,Bachelor's Degree,Marketing Analyst,2,5000000
31,Female,Master's Degree,Financial Manager,8,12000000
27,Male,Bachelor's Degree,Junior Software Engineer,1,5500000
31,Female,Bachelor's Degree,Marketing Coordinator,4,6500000
29,Male,Bachelor's Degree,Product Designer,3,6000000
34,Female,PhD,Research Director,11,16000000
26,Male,Bachelor's Degree,Marketing Analyst,2,5000000
31,Female,Master's Degree,Financial Manager,8,12000000
27,Male,Bachelor's Degree,Software Engineer,3,8500000
35,Female,Master's Degree,Marketing Director,11,16000000
24,Male,Bachelor's Degree,Financial Analyst,1,5500000
28,Female,PhD,Data Scientist,5,10000000
32,Male,Bachelor's Degree,Project Manager,8,12000000
26,Female,Bachelor's Degree,Graphic Designer,2,5000000
41,Male,Master's Degree,Senior Software Engineer,19,18500000
29,Female,Bachelor's Degree,Digital Marketing Specialist,4,6500000
33,Male,Bachelor's Degree,Marketing Manager,9,13000000
24,Female,High School,Sales Associate,0,2500000
30,Male,Master's Degree,Financial Analyst,6,10000000
26,Female,Bachelor's Degree,Social Media Man,7,10000000
31,Male,Bachelor's Degree,Software Engineer,7,12000000
26,Female,Bachelor's Degree,Graphic Designer,2,5000000
33,Male,Master's Degree,Marketing Manager,9,13000000
29,Female,High School,Customer Service Representative,3,3500000
36,Male,PhD,Research Scientist,13,16000000
27,Female,Bachelor's Degree,Marketing Coordinator,2,5000000
31,Male,Bachelor's Degree,Project Manager,6,10000000
28,Female,Master's Degree,Financial Analyst,4,8000000
25,Male,Bachelor's Degree,Software Engineer,1,6000000
30,Female,Bachelor's Degree,Sales Manager,5,9000000
34,Male,PhD,Research Director,11,17000000
28,Female,Bachelor's Degree,Marketing Analyst,3,6000000
32,Male,Bachelor's Degree,Product Manager,7,12000000
24,Female,High School,Receptionist,0,2500000
37,Male,Master's Degree,Marketing Director,14,18000000
39,Female,Bachelor's Degree,Financial Manager,16,20000000
26,Male,Bachelor's Degree,Product Designer,2,5000000
31,Female,PhD,Data Scientist,8,14000000
29,Male,Bachelor's Degree,Marketing Analyst,4,7000000
33,Female,Master's Degree,Marketing Manager,9,13000000
27,Male,Bachelor's Degree,Software Engineer,3,8000000
36,Female,PhD,Research Scientist,12,16000000
25,Male,Bachelor's Degree,Product Manager,1,5500000
30,Female,Bachelor's Degree,Marketing Coordinator,5,8500000
34,Male,PhD,Research Director,11,17000000
28,Female,Bachelor's Degree,Marketing Analyst,3,6000000
32,Male,Bachelor's Degree,Product Manager,7,12000000
24,Female,High School,Receptionist,0,2500000
37,Male,Master's Degree,Marketing Director,14,18000000
39,Female,Bachelor's Degree,Financial Manager,16,20000000
26,Male,Bachelor's Degree,Product Designer,2,5000000
31,Female,PhD,Data Scientist,8,14000000
29,Male,Bachelor's Degree,Marketing Analyst,4,7000000
33,Female,Master's Degree,Marketing Manager,9,13000000
27,Male,Bachelor's Degree,Software Engineer,3,8000000
36,Female,PhD,Research Scientist,12,16000000
25,Male,Bachelor's Degree,Product Manager,1,5500000
30,Female,Bachelor's Degree,Marketing Coordinator,5,8500000
34,Male,PhD,Research Director,11,17000000
28,Female,Bachelor's Degree,Marketing Analyst,3,6000000
32,Male,Bachelor's Degree,Product Manager,7,12000000
24,Female,High School,Receptionist,0,2500000
37,Male,Master's Degree,Marketing Director,14,18000000
39,Female,Bachelor's Degree,Financial Manager,16,20000000
26,Male,Bachelor's Degree,Product Designer,2,5000000
31,Female,PhD,Data Scientist,8,14000000
29,Male,Bachelor's Degree,Marketing Analyst,4,7000000
33,Female,Master's Degree,Marketing Manager,9,13000000
27,Male,Bachelor's Degree,Software Engineer,3,8000000
36,Female,PhD,Research Scientist,12,16000000
25,Male,Bachelor's Degree,Product Manager,1,5500000
30,Female,Bachelor's Degree,Marketing Coordinator,5,8500000
34,Male,PhD,Research Director,11,17000000
28,Female,Bachelor's Degree,Marketing Analyst,3,6000000
32,Male,Bachelor's Degree,Product Manager,7,12000000
24,Female,High School,Receptionist,0,2500000
37,Male,Master's Degree,Marketing Director,14,18000000
39,Female,Bachelor's Degree,Financial Manager,16,20000000
26,Male,Bachelor's Degree,Product Designer,2,5000000
31,Female,PhD,Data Scientist,8,14000000
29,Male,Bachelor's Degree,Marketing Analyst,4,7000000
33,Female,Master's Degree,Marketing Manager,9,13000000
27,Male,Bachelor's Degree,Software Engineer,3,8000000
36,Female,PhD,Research Scientist,12,16000000
25,Male,Bachelor's Degree,Product Manager,1,5500000
30,Female,Bachelor's Degree,Marketing Coordinator,5,8500000
34,Male,PhD,Research Director,11,17000000
28,Female,Bachelor's Degree,Marketing Analyst,3,6000000
32,Male,Bachelor's Degree,Product Manager,7,12000000
24,Female,High School,Receptionist,0,2500000
37,Male,Master's Degree,Marketing Director,14,18000000
39,Female,Bachelor's Degree,Financial Manager,16,20000000
26,Male,Bachelor's Degree,Product Designer,2,5000000
31,Female,PhD,Data Scientist,8,14000000
29,Male,Bachelor's Degree,Marketing Analyst,4,7000000
33,Female,Master's Degree,Marketing Manager,9,13000000
27,Male,Bachelor's Degree,Software Engineer,3,8000000
36,Female,PhD,Research Scientist,12,16000000
25,Male,Bachelor's Degree,Product Manager,1,5500000
30,Female,Bachelor's Degree,Marketing Coordinator,5,8500000
34,Male,PhD,Research Director,11,17000000
28,Female,Bachelor's Degree,Marketing Analyst,3,6000000
32,Male,Bachelor's Degree,Product Manager,7,12000000
24,Female,High School,Receptionist,0,2500000
37,Male,Master's Degree,Marketing Director,14,18000000
39,Female,Bachelor's Degree,Financial Manager,16,20000000
26,Male,Bachelor's Degree,Product Designer,2,5000000
31,Female,PhD,Data Scientist,8,14000000
29,Male,Bachelor's Degree,Marketing Analyst,4,7000000
33,Female,Master's Degree,Marketing Manager,9,13000000
27,Male,Bachelor's Degree,Software Engineer,3,8000000
36,Female,PhD,Research Scientist,12,16000000
25,Male,Bachelor's Degree,Product Manager,1,5500000
30,Female,Bachelor's Degree,Marketing Coordinator,5,8500000
34,Male,PhD,Research Director,11,17000000
28,Female,Bachelor's Degree,Marketing Analyst,3,6000000
32,Male,Bachelor's Degree,Product Manager,7,12000000
24,Female,High School,Receptionist,0,2500000
37,Male,Master's Degree,Marketing Director,14,18000000
39,Female,Bachelor's Degree,Financial Manager,16,20000000
26,Male,Bachelor's Degree,Product Designer,2,5000000
31,Female,PhD,Data Scientist,8,14000000
29,Male,Bachelor's Degree,Marketing Analyst,4,7000000
33,Female,Master's Degree,Marketing Manager,9,13000000
27,Male,Bachelor's Degree,Software Engineer,3,8000000
36,Female,PhD,Research Scientist,12,16000000
25,Male,Bachelor's Degree,Product Manager,1,5500000
30,Female,Bachelor's Degree,Marketing Coordinator,5,8500000
34,Male,PhD,Research Director,11,17000000
28,Female,Bachelor's Degree,Marketing Analyst,3,6000000
32,Male,Bachelor's Degree,Product Manager,7,12000000
24,Female,High School,Receptionist,0,2500000
37,Male,Master's Degree,Marketing Director,14,18000000
39,Female,Bachelor's Degree,Financial Manager,16,20000000
26,Male,Bachelor's Degree,Product Designer,2,5000000
31,Female,PhD,Data Scientist,8,14000000
29,Male,Bachelor's Degree,Marketing Analyst,4,7000000
33,Female,Master's Degree,Marketing Manager,9,13000000
27,Male,Bachelor's Degree,Software Engineer,3,8000000
36,Female,PhD,Research Scientist,12,16000000
25,Male,Bachelor's Degree,Product Manager,1,5500000
30,Female,Bachelor's Degree,Marketing Coordinator,5,8500000
34,Male,PhD,Research Director,11,17000000
28,Female,Bachelor's Degree,Marketing Analyst,3,6000000
32,Male,Bachelor's Degree,Product Manager,7,12000000
24,Female,High School,Receptionist,0,2500000
37,Male,Master's Degree,Marketing Director,14,18000000
28,Female,Bachelor's Degree,Marketing Coordinator,3,6000000
33,Male,Master's Degree,Software Engineer,9,12000000
26,Female,Bachelor's Degree,Graphic Designer,1,4500000
29,Male,Bachelor's Degree,Product Manager,5,8000000
35,Female,PhD,Research Scientist,11,15000000
27,Male,Bachelor's Degree,Software Engineer,2,6500000
31,Female,Bachelor's Degree,Marketing Manager,7,10000000
28,Male,Master's Degree,Financial Analyst,4,9000000
24,Female,Bachelor's Degree,Marketing Analyst,0,4000000
30,Male,Bachelor's Degree,Project Manager,6,11000000
34,Female,PhD,Research Director,12,17000000
27,Male,Bachelor's Degree,Software Engineer,3,7500000
33,Female,Master's Degree,Marketing Manager,8,12000000
29,Male,Bachelor's Degree,Marketing Analyst,4,7000000
25,Female,High School,Customer Service Representative,1,3000000
36,Male,PhD,Research Scientist,13,18000000
39,Female,Bachelor's Degree,Financial Manager,15,20000000
26,Male,Bachelor's Degree,Product Designer,1,5000000
31,Female,PhD,Data Scientist,8,14000000
28,Male,Bachelor's Degree,Marketing Analyst,3,6500000
32,Female,Bachelor's Degree,Product Manager,7,11000000
24,Male,High School,Delivery Driver,0,2800000
37,Male,Master's Degree,Marketing Director,14,19000000
39,Female,Bachelor's Degree,Financial Manager,16,21000000
26,Male,Bachelor's Degree,Product Designer,2,5500000
31,Female,PhD,Data Scientist,8,14000000
29,Male,Bachelor's Degree,Marketing Analyst,4,7000000
33,Female,Master's Degree,Marketing Manager,9,13000000
27,Male,Bachelor's Degree,Software Engineer,3,8000000
36,Female,PhD,Research Scientist,12,17000000
25,Male,Bachelor's Degree,Product Manager,1,6000000
30,Female,Bachelor's Degree,Marketing Coordinator,5,9000000
34,Male,PhD,Research Director,11,16000000
28,Female,Bachelor's Degree,Marketing Analyst,3,6000000
32,Male,Bachelor's Degree,Product Manager,7,12000000
24,Female,High School,Receptionist,0,2500000
37,Male,Master's Degree,Marketing Director,14,19000000
39,Female,Bachelor's Degree,Financial Manager,16,20000000
26,Male,Bachelor's Degree,Product Designer,2,5500000
31,Female,PhD,Data Scientist,8,14000000
29,Male,Bachelor's Degree,Marketing Analyst,4,7000000
33,Female,Master's Degree,Marketing Manager,9,13000000
27,Male,Bachelor's Degree,Software Engineer,3,8000000
36,Female,PhD,Research Scientist,12,17000000
25,Male,Bachelor's Degree,Product Manager,1,6000000
30,Female,Bachelor's Degree,Marketing Coordinator,5,9000000
34,Male,PhD,Research Director,11,16000000
28,Female,Bachelor's Degree,Marketing Analyst,3,6000000
32,Male,Bachelor's Degree,Product Manager,7,12000000
24,Female,High School,Receptionist,0,2500000
37,Male,Master's Degree,Marketing Director,14,19000000
39,Female,Bachelor's Degree,Financial Manager,16,20000000
26,Male,Bachelor's Degree,Product Designer,2,5500000
31,Female,PhD,Data Scientist,8,14000000
29,Male,Bachelor's Degree,Marketing Analyst,4,7000000
33,Female,Master's Degree,Marketing Manager,9,13000000
27,Male,Bachelor's Degree,Software Engineer,3,8000000
